"date","PM2.5","NO2","NOx"
2018-08-31 10:00:00,10.7866666666667,73.2398372888363,216.610460073828
2018-08-31 11:00:00,15.1066666666667,77.8851307108856,214.41253376692
2018-08-31 12:00:00,15.4133333333333,76.6468956634343,206.201696472136
2018-08-31 13:00:00,12.0533333333333,79.3476319127933,193.004149580905
2018-08-31 14:00:00,12.92,85.8998784403094,228.53476864609
2018-08-31 15:00:00,17.08,93.5234774731519,245.935483072342
2018-08-31 16:00:00,14.3333333333333,95.7455055338477,254.033056368381
2018-08-31 17:00:00,14.9466666666667,108.536680064592,271.282907725575
2018-08-31 18:00:00,18.3466666666667,92.6658707850779,230.600645063536
2018-08-31 19:00:00,16.76,104.288384395459,245.191167826289
2018-08-31 20:00:00,17.6933333333333,84.8872294798269,195.959480614279
2018-08-31 21:00:00,21.08,89.505075426762,200.252515288221
2018-08-31 22:00:00,15.8,81.2490752825984,178.348083873054
2018-08-31 23:00:00,15.8666666666667,73.5753315194873,148.536927362206
2018-09-01,17.5066666666667,65.8135223808185,128.914598480795
2018-09-01 01:00:00,17.8,60.9613845581193,112.963146253174
2018-09-01 02:00:00,20.8933333333333,60.2298646415877,111.236769321681
2018-09-01 03:00:00,16.6,56.8922204057955,108.984703209703
2018-09-01 04:00:00,18.3,58.0312246319692,114.64946841969
2018-09-01 05:00:00,20.4,64.8677364371352,155.422315966409
2018-09-01 06:00:00,25.2,70.4584382981013,192.774329749092
2018-09-01 07:00:00,24.3,72.1222555544662,227.973860019771
2018-09-01 08:00:00,24.6,68.784606668808,188.770036778892
2018-09-01 09:00:00,16.8,67.0986661487616,169.742367235612
2018-09-01 10:00:00,19.2,69.4773279851481,174.049214179775
2018-09-01 11:00:00,15.8,68.642814786037,157.593142964392
2018-09-01 12:00:00,17.5,79.1321591915396,175.205118885627
2018-09-01 13:00:00,18.1,76.0576997332666,165.032028485372
2018-09-01 14:00:00,17.2,78.4093389706655,174.170234204338
2018-09-01 15:00:00,18.3,88.866060420921,190.788034917899
2018-09-01 16:00:00,17.3,87.2831582611415,190.050395878502
2018-09-01 17:00:00,17.4,100.229266625021,222.324296944792
2018-09-01 18:00:00,18.9,92.4628610596268,188.101912810158
2018-09-01 19:00:00,21.1,78.2046545864243,139.516205544944
2018-09-01 20:00:00,18.5,77.4229633604933,142.725978618023
2018-09-01 21:00:00,16.8,84.9730102882252,160.143682618715
2018-09-01 22:00:00,11.5,92.020979073365,174.801134685675
2018-09-01 23:00:00,15.5,82.1385530503114,162.137482231413
2018-09-02,15.3,72.3896883308617,127.008908375127
2018-09-02 01:00:00,16.9,68.1523917611575,114.223002316961
2018-09-02 02:00:00,20.6,69.1721072019441,123.816593805634
2018-09-02 03:00:00,18.3,63.8692426908613,107.098103764444
2018-09-02 04:00:00,22.8,68.9342556338209,114.44420514639
2018-09-02 05:00:00,26.8,70.3591487011065,130.779951576682
2018-09-02 06:00:00,29.3,69.2363517105966,142.941763825969
2018-09-02 07:00:00,29.4,70.683495745013,149.438789758911
2018-09-02 08:00:00,34.2,77.160074579616,167.186173996879
2018-09-02 09:00:00,29.1,75.5015005780907,150.626052354051
2018-09-02 10:00:00,19.4,64.1366026606915,130.970963097342
2018-09-02 11:00:00,19.1,66.5337444599,134.825978950633
2018-09-02 12:00:00,17.4,68.6299754783184,137.286957765886
2018-09-02 13:00:00,16.5,76.785189938383,149.851927634116
2018-09-02 14:00:00,15.5,74.3623402407493,155.170714294829
2018-09-02 15:00:00,19.2,81.0543630052338,153.487320656115
2018-09-02 16:00:00,21.7,88.1443804088347,164.709852617493
2018-09-02 17:00:00,22.1,87.0977668929454,151.336562628238
2018-09-02 18:00:00,18.7,89.6251380277213,153.245219693323
2018-09-02 19:00:00,20.8,75.803635656298,126.487772350636
2018-09-02 20:00:00,15.7,65.3410997843827,110.288119554628
2018-09-02 21:00:00,18.7,72.2675813441869,125.75553936492
2018-09-02 22:00:00,15.6,70.8748995480256,119.395352514806
2018-09-02 23:00:00,16,67.4649607644086,107.491041383883
2018-09-03,17.9,66.0762570377472,96.307137077749
2018-09-03 01:00:00,23.4,78.5917648265073,122.547379877958
2018-09-03 02:00:00,22.7,79.5334323284527,138.379086955719
2018-09-03 03:00:00,24,77.041311518139,152.603585850915
2018-09-03 04:00:00,25.6,79.8730885512042,181.683880710292
2018-09-03 05:00:00,28.5,84.3683859689428,250.434656495203
2018-09-03 06:00:00,31,88.1821037585361,305.23586280233
2018-09-03 07:00:00,35.5,100.811531754831,325.131266577776
2018-09-03 08:00:00,25.7,100.416759677482,260.275191326655
2018-09-03 09:00:00,19.8,105.598384013768,259.787196352117
2018-09-03 10:00:00,16.3,107.868484489342,238.270903853728
2018-09-03 11:00:00,18.5,108.901585145913,240.983033613798
2018-09-03 12:00:00,20,98.3889447564797,212.164245426234
2018-09-03 13:00:00,17.5,103.558550387077,210.327482438932
2018-09-03 14:00:00,14.5,86.9372915135748,170.506819379037
2018-09-03 15:00:00,13.8,86.746026379335,161.052458423542
2018-09-03 16:00:00,15.8,84.4796171282693,149.304891151715
2018-09-03 17:00:00,15.1,92.6881066534189,166.484578175309
2018-09-03 18:00:00,17,98.4574184286309,176.228147502637
2018-09-03 19:00:00,25.4,109.07964556354,212.856127002787
2018-09-03 20:00:00,24.2,105.179980137806,199.482127964951
2018-09-03 21:00:00,23.8,100.541601284427,182.27254475916
2018-09-03 22:00:00,23.8,95.4984768649325,166.788104211525
2018-09-03 23:00:00,24.4,82.1836845542222,122.631880659921
2018-09-04,24.1,67.3481049850418,92.9903584674558
2018-09-04 01:00:00,25.6,52.3555117767262,71.2740901834888
2018-09-04 02:00:00,14.3,38.3050979831582,56.7106403069923
2018-09-04 03:00:00,13.3,42.1068037530107,64.1034898753551
2018-09-04 04:00:00,19.4,39.522885234749,59.4417394734898
2018-09-04 05:00:00,20.5,39.8863495856304,67.1721452543755
2018-09-04 06:00:00,21.4,51.9214222390823,96.7461744354105
2018-09-04 07:00:00,18,64.1928019154187,148.980576948876
2018-09-04 08:00:00,15.1,72.0714012121907,158.51012648714
2018-09-04 09:00:00,14.2,66.1742292827841,148.626984281456
2018-09-04 10:00:00,11.5,71.1056268381781,170.970415529699
2018-09-04 11:00:00,13,69.6738585911812,192.762671895149
2018-09-04 12:00:00,11.9,60.3711540325089,131.035183188425
2018-09-04 13:00:00,12.7,74.9604838123745,169.876563244191
2018-09-04 14:00:00,13.2,67.4051089901695,154.339282268753
2018-09-04 15:00:00,12.1,68.8380030637935,135.208869522568
2018-09-04 16:00:00,12.6,68.5641695511972,147.838171702587
2018-09-04 17:00:00,10.9,63.2863605508866,117.167356022653
2018-09-04 18:00:00,14.8,52.4394181448205,86.6036536616645
2018-09-04 19:00:00,10.3,44.3004822972694,73.3284876405451
2018-09-04 20:00:00,11.8,36.3948853567544,63.6309797534682
2018-09-04 21:00:00,12.4,38.5183685412585,64.9487730588345
2018-09-04 22:00:00,8.1,35.6591582999985,57.7753547698565
2018-09-04 23:00:00,10,27.5970224256898,45.471591401408
2018-09-05,8.2,21.2851918757648,34.2887077190145
2018-09-05 01:00:00,8.5,18.8046491488098,29.9038001707703
2018-09-05 02:00:00,11.2,22.9307051702767,38.6549159650297
2018-09-05 03:00:00,9,19.9236693347866,30.8412000808522
2018-09-05 04:00:00,9.2,25.1596633449385,44.8848358077105
2018-09-05 05:00:00,11.4,31.7520815000096,60.7943748789171
2018-09-05 06:00:00,14.1,47.1178707393792,94.185881912942
2018-09-05 07:00:00,14.7,57.9742367828645,124.808773966224
2018-09-05 08:00:00,14.6,56.8871662225312,132.839936228351
2018-09-05 09:00:00,14.1,56.6154759449991,139.005307700063
2018-09-05 10:00:00,12.5,56.9168025951187,122.843323687668
2018-09-05 11:00:00,16.2,71.4267277752348,173.888416925758
2018-09-05 12:00:00,14.4,74.5330085896527,180.53363471301
2018-09-05 13:00:00,14.6533333333333,77.323893817154,170.500119111505
2018-09-05 14:00:00,13.2933333333333,79.7294490574439,190.202799929069
2018-09-05 15:00:00,12.2666666666667,81.8030503314441,166.659383908649
2018-09-05 16:00:00,13.4666666666667,85.0217933777781,185.597684568473
2018-09-05 17:00:00,13.7466666666667,76.4719377872974,178.49375903633
2018-09-05 18:00:00,15.3066666666667,65.2408489030414,120.398206596286
2018-09-05 19:00:00,15.6933333333333,60.4146599993032,107.489980503225
2018-09-05 20:00:00,14.92,49.2170329308843,84.3908859336823
2018-09-05 21:00:00,14.8666666666667,53.2739139891128,97.2076780818438
2018-09-05 22:00:00,13.5733333333333,53.5915269229228,97.3452821977525
2018-09-05 23:00:00,15.0533333333333,44.6665305982494,80.0268128722557
2018-09-06,15.16,38.7945866260497,69.3853212848668
2018-09-06 01:00:00,22.1066666666667,29.2441360850756,46.6799941533022
2018-09-06 02:00:00,23.3333333333333,31.2732030766823,51.1488512086058
2018-09-06 03:00:00,24.32,36.3997473981364,64.0754024812811
2018-09-06 04:00:00,20.64,44.8605988689927,88.4125936272801
2018-09-06 05:00:00,21.3733333333333,60.7722104987577,142.463965803605
2018-09-06 06:00:00,21.1466666666667,71.9309991764737,207.927802285814
2018-09-06 07:00:00,19.0666666666667,73.9621884192635,228.621675330631
2018-09-06 08:00:00,21.6666666666667,81.3320378420705,236.930674700902
2018-09-06 09:00:00,13.56,68.9802548514626,194.893951085597
2018-09-06 10:00:00,11.6533333333333,82.5921410013074,209.791037816564
2018-09-06 11:00:00,13.48,79.9551677211925,206.415328941406
2018-09-06 12:00:00,13.88,86.0563870008573,206.004310832991
2018-09-06 13:00:00,13.7866666666667,95.9859140128951,249.254551351348
2018-09-06 14:00:00,14.4533333333333,92.2069362935547,244.062776941593
2018-09-06 15:00:00,15.0266666666667,97.8172252039427,277.701714274616
2018-09-06 16:00:00,14.4133333333333,98.0209932123748,264.710186744867
2018-09-06 17:00:00,15.04,105.070677703992,265.099096070411
2018-09-06 18:00:00,13.6666666666667,80.7502522887022,230.666640076164
2018-09-06 19:00:00,5.78666666666667,60.8099685973285,145.482933003268
2018-09-06 20:00:00,8.70666666666667,49.8371949078008,110.354167453833
2018-09-06 21:00:00,7.4,50.1383815299536,107.789757982791
2018-09-06 22:00:00,7.98666666666667,42.6117790616348,82.1598316411924
2018-09-06 23:00:00,9.18666666666667,36.9121776284473,68.3075409582484
2018-09-07,8.98666666666667,31.7537201220334,57.60304844127
2018-09-07 01:00:00,8.57333333333333,33.2042805468148,57.0280601153834
2018-09-07 02:00:00,7.92,33.1700274516878,61.4023280072793
2018-09-07 03:00:00,6.21333333333333,31.6856090507302,59.508193487527
2018-09-07 04:00:00,7.28,41.4679159364781,85.0215848393182
2018-09-07 05:00:00,10.6,55.3145098723589,128.234424041082
2018-09-07 06:00:00,10.08,68.2917868415308,189.904302237152
2018-09-07 07:00:00,9.56,68.4851944338977,211.989126400271
2018-09-07 08:00:00,11.2,68.1278163788782,202.895661145344
